A5r,A8l,A3r,A7r,A6r,A4l,A5l,A3l,A7l,A6l,A4r,A8r,A2l,A2r
-0.1493840619324823,0.015565220395612147,-0.08441904500094968,-0.02424367227712929,-0.053744941129624864,-0.019321314940300465,-0.061536289604644114,-0.04408941508148889,-0.0512095402249441,-0.05954644998968302,0.026999268606792057,-0.024168231431646852,-0.04537912123087574,0.16801271413312782
-0.1292409075412529,0.05229623349728107,-0.05937264108836722,-0.037771420991493464,-0.06284953650619653,-0.11508199671332073,-0.10540513955711778,-0.09456230232191083,-0.11324809272528415,-0.0509759056913159,-0.044083252894477454,0.006040268186266712,-0.05902327086738451,-0.12181072635786536
-0.11008479792365622,0.08112040435078433,-0.03473588287610553,-0.14461219182350282,-0.05418547690336253,-0.039830152728375985,-0.05779487205058393,-0.06581160773288784,-0.109355845313076,-0.017991369175854224,-0.09220786895417643,-0.002181998546644507,-0.05446308976935609,0.07697729589859643
-0.01845805893511131,-0.046705948545473136,-0.0023009791977039225,-0.09535497978864238,-0.04850301741399631,-0.08576347792153925,-0.0673962135444395,-0.06465173529357271,-0.02850527153729144,-0.08807863599875553,-0.07575584197621898,0.009495038335074217,-0.1250896244896335,-0.02116225227047429
-0.17077470281395785,-0.017975666134572486,0.09702687160556837,-0.0382242631712566,-0.09237972611582883,-0.10983243413709544,-0.05614781641419892,-0.11304407232765865,-0.08802286922392871,-0.05016319107264217,-0.057879223034567995,-0.016417753508677066,0.00507235078081405,0.13352029439994867
-0.1331865457685345,-0.07640317983403852,-0.09868313967434356,0.04838465275125534,-0.043831753704786765,-0.07018735212815762,-0.09661396816743437,-0.03158285030579335,-0.04298538772244785,-0.003842758906260176,0.03058279923832154,0.0014720751920915133,-0.032925247196432646,0.12285580017754726
-0.005433744126781728,0.0597248721254736,-0.09586574561040763,0.004642253391761984,-0.05831613819064862,-0.05719443084050186,-0.08446045020092478,-0.042891895483805065,-0.01355591308133364,-0.06884114174600726,-0.013313501518864705,-0.03459807804415951,0.009442648192882753,0.05235874378771675
-0.07735273404118678,-0.11345531169596568,0.049844266580305115,0.0003050888170330272,-0.11872353674693031,-0.025145107934302243,-0.06770836895210681,-0.06301866822684676,-0.09337858994633749,-0.11448731662669738,-0.0486403322814384,-0.018806062806045572,-0.053108545685558534,0.1573342387573993
-0.021155842759371456,-0.11088748220625749,-0.15391067948556167,-0.07755435302383586,-0.08632737885044262,-0.05736413569014824,-0.12708061178606958,-0.0190873139196213,-0.10005212988061278,-0.14764222544893688,-0.12068883621827645,-0.07324934449928792,-0.01964994965976124,-0.07989204824334784
0.008351438900099168,-0.024711083222566026,0.0663511088049085,-0.12546580119150744,-0.025135438683897705,-0.047034624301206966,-0.0008550382337142647,-0.03467379662466859,-0.07771547243307819,-0.05453739787121267,0.03679388789772961,-0.0888031069886992,-0.018536524593744434,0.04027405296420677
-0.0630171659510971,0.03628885460059117,-0.055938907579711,-0.1533886710141381,0.026869628688910026,0.018817504454615344,-0.017085888996084656,-0.025813888548896706,-0.024897565316896613,-0.0997110828399956,0.13158032670189668,0.03344436612749974,0.025673749190250377,0.0205457818015979
